Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR8438139	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 2.941176470588235)	(40.0, 2.941176470588235)	(41.0, 0.0)	(42.0, 5.88235294117647)	(43.0, 5.88235294117647)	(44.0, 14.705882352941174)	(45.0, 11.76470588235294)	(46.0, 0.0)	(47.0, 11.76470588235294)	(48.0, 5.88235294117647)	(49.0, 14.705882352941174)	(50.0, 11.76470588235294)	(51.0, 2.941176470588235)	(52.0, 5.88235294117647)	(53.0, 2.941176470588235)	(54.0, 0.0)	(55.0, 0.0)	(56.0, 0.0)	(57.0, 0.0)	(58.0, 0.0)	(59.0, 0.0)	(60.0, 0.0)	(61.0, 0.0)	(62.0, 0.0)	(63.0, 0.0)	(64.0, 0.0)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR8438139_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.002414001207000603)	(30.0, 0.004828002414001206)	(31.0, 0.009656004828002412)	(32.0, 0.021726010863005428)	(33.0, 0.03138201569100784)	(34.0, 0.021726010863005428)	(35.0, 0.033796016898008444)	(36.0, 0.045866022933011445)	(37.0, 0.04345202172601085)	(38.0, 0.08207604103802053)	(39.0, 0.12070006035003022)	(40.0, 0.19070609535304747)	(41.0, 0.3162341581170793)	(42.0, 0.5045262522631268)	(43.0, 0.7942063971031951)	(44.0, 0.9173204586602242)	(45.0, 1.260108630054319)	(46.0, 1.7211828605914474)	(47.0, 1.7380808690404523)	(48.0, 1.460470730235375)	(49.0, 1.873264936632488)	(50.0, 4.613156306578172)	(51.0, 35.787567893783766)	(52.0, 12.400724200361301)	(53.0, 6.363307181653807)	(54.0, 6.747133373566948)	(55.0, 7.145443572722092)	(56.0, 5.745322872661583)	(57.0, 3.7923958961978728)	(58.0, 2.40193120096559)	(59.0, 1.4749547374773788)	(60.0, 1.0669885334942655)	(61.0, 0.5866022933011461)	(62.0, 0.3548581774290892)	(63.0, 0.18105009052504512)	(64.0, 0.08449004224502114)	(65.0, 0.03138201569100784)	(66.0, 0.00724200362100181)	(67.0, 0.00724200362100181)	(68.0, 0.009656004828002412)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.002414001207000603)	(72.0, 0.002414001207000603)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR8438139_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.004726568038946801)	(29.0, 0.007089852058420203)	(30.0, 0.0023632840194734005)	(31.0, 0.004726568038946801)	(32.0, 0.0)	(33.0, 0.009453136077893602)	(34.0, 0.009453136077893602)	(35.0, 0.018906272155787204)	(36.0, 0.030722692253154212)	(37.0, 0.05671881646736159)	(38.0, 0.06617195254525522)	(39.0, 0.09216807675946267)	(40.0, 0.2670510942004942)	(41.0, 0.48919979203099473)	(42.0, 0.510469348206255)	(43.0, 0.5624615966346691)	(44.0, 1.155645885522495)	(45.0, 1.350616817129056)	(46.0, 1.1213782672401296)	(47.0, 1.3624332372264234)	(48.0, 1.5940350711348232)	(49.0, 1.7039277780403397)	(50.0, 1.8480881032282181)	(51.0, 5.181500212695526)	(52.0, 31.4635817932622)	(53.0, 14.632273006568294)	(54.0, 6.538025239873411)	(55.0, 5.3504750200878926)	(56.0, 5.513541617431575)	(57.0, 5.5466275937042075)	(58.0, 4.050668809377374)	(59.0, 3.124261473743782)	(60.0, 2.3042019189865584)	(61.0, 1.5999432811835068)	(62.0, 0.9382237557309359)	(63.0, 0.6120905610436098)	(64.0, 0.40412156732995247)	(65.0, 0.19378928959681865)	(66.0, 0.08980479273998927)	(67.0, 0.0638086685257818)	(68.0, 0.0496289644089414)	(69.0, 0.025996124214207415)	(70.0, 0.011816420097367004)	(71.0, 0.014179704116840403)	(72.0, 0.004726568038946801)	(73.0, 0.0)	(74.0, 0.007089852058420203)	(75.0, 0.0023632840194734005)	(76.0, 0.0023632840194734005)	(77.0, 0.0023632840194734005)	(78.0, 0.0023632840194734005)	(79.0, 0.0023632840194734005)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR8438140	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 2.0)	(39.0, 2.0)	(40.0, 2.0)	(41.0, 0.0)	(42.0, 2.0)	(43.0, 8.0)	(44.0, 14.000000000000002)	(45.0, 6.000000000000001)	(46.0, 10.0)	(47.0, 10.0)	(48.0, 18.000000000000004)	(49.0, 10.0)	(50.0, 12.000000000000002)	(51.0, 2.0)	(52.0, 0.0)	(53.0, 0.0)	(54.0, 0.0)	(55.0, 0.0)	(56.0, 2.0)	(57.0, 0.0)	(58.0, 0.0)	(59.0, 0.0)	(60.0, 0.0)	(61.0, 0.0)	(62.0, 0.0)	(63.0, 0.0)	(64.0, 0.0)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR8438140_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.004989895461690357)	(30.0, 0.0024949477308451786)	(31.0, 0.0074848431925355376)	(32.0, 0.012474738654225893)	(33.0, 0.0074848431925355376)	(34.0, 0.004989895461690357)	(35.0, 0.009979790923380714)	(36.0, 0.01995958184676143)	(37.0, 0.04989895461690356)	(38.0, 0.05239390234774874)	(39.0, 0.0997979092338072)	(40.0, 0.26695940720043393)	(41.0, 0.4166562710511457)	(42.0, 0.6012824031336876)	(43.0, 0.7759287442928477)	(44.0, 0.9181407649510208)	(45.0, 1.0004740400689125)	(46.0, 0.97552456276046)	(47.0, 0.9680397195679242)	(48.0, 0.8732317057958082)	(49.0, 1.0927871061101868)	(50.0, 5.501359746513722)	(51.0, 70.92387914473106)	(52.0, 12.883910082083663)	(53.0, 0.9331104513360918)	(54.0, 0.48900975524565615)	(55.0, 0.35927247324170625)	(56.0, 0.33432299593325426)	(57.0, 0.1921109752750786)	(58.0, 0.08732317057958129)	(59.0, 0.06736358873281982)	(60.0, 0.034929268231832504)	(61.0, 0.017464634115916252)	(62.0, 0.0074848431925355376)	(63.0, 0.004989895461690357)	(64.0, 0.0024949477308451786)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR8438140_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.002077102027251837)	(21.0, 0.002077102027251837)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.002077102027251837)	(25.0, 0.002077102027251837)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.002077102027251837)	(30.0, 0.002077102027251837)	(31.0, 0.0)	(32.0, 0.002077102027251837)	(33.0, 0.008308408109007348)	(34.0, 0.008308408109007348)	(35.0, 0.006231306081755512)	(36.0, 0.008308408109007348)	(37.0, 0.022848122299770207)	(38.0, 0.039464938517784896)	(39.0, 0.10904785643072148)	(40.0, 0.312603855101402)	(41.0, 0.43203722166838276)	(42.0, 0.4818876703224261)	(43.0, 0.5867813226986424)	(44.0, 0.6542871385843262)	(45.0, 0.7643735460286719)	(46.0, 0.8370721169824868)	(47.0, 0.8090312396145863)	(48.0, 0.7134845463610027)	(49.0, 0.6304004652709303)	(50.0, 1.2919574609506521)	(51.0, 23.057909604526163)	(52.0, 52.924559654361644)	(53.0, 11.180001661682212)	(54.0, 2.244308740445591)	(55.0, 0.9118477899635552)	(56.0, 0.5628946493852466)	(57.0, 0.3842638750415909)	(58.0, 0.2762545696244946)	(59.0, 0.23471252907945753)	(60.0, 0.15785975407113947)	(61.0, 0.09139248919908088)	(62.0, 0.07269857095381432)	(63.0, 0.060235958790303266)	(64.0, 0.033233632436029385)	(65.0, 0.020771020272518374)	(66.0, 0.008308408109007348)	(67.0, 0.006231306081755512)	(68.0, 0.006231306081755512)	(69.0, 0.010385510136259185)	(70.0, 0.004154204054503674)	(71.0, 0.004154204054503674)	(72.0, 0.002077102027251837)	(73.0, 0.002077102027251837)	(74.0, 0.002077102027251837)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.002077102027251837)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.002077102027251837)	(83.0, 0.002077102027251837)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.002077102027251837)	(95.0, 0.002077102027251837)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR8438141	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 2.9411764705882346)	(39.0, 0.0)	(40.0, 0.0)	(41.0, 2.9411764705882346)	(42.0, 5.882352941176469)	(43.0, 14.705882352941172)	(44.0, 8.823529411764703)	(45.0, 5.882352941176469)	(46.0, 8.823529411764703)	(47.0, 5.882352941176469)	(48.0, 14.705882352941172)	(49.0, 11.764705882352938)	(50.0, 8.823529411764703)	(51.0, 2.9411764705882346)	(52.0, 2.9411764705882346)	(53.0, 2.9411764705882346)	(54.0, 0.0)	(55.0, 0.0)	(56.0, 0.0)	(57.0, 0.0)	(58.0, 0.0)	(59.0, 0.0)	(60.0, 0.0)	(61.0, 0.0)	(62.0, 0.0)	(63.0, 0.0)	(64.0, 0.0)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR8438141_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0005942123715019138)	(28.0, 0.0005942123715019138)	(29.0, 0.0005942123715019138)	(30.0, 0.0005942123715019138)	(31.0, 0.0)	(32.0, 0.0005942123715019138)	(33.0, 0.0011884247430038275)	(34.0, 0.0017826371145057414)	(35.0, 0.002376849486007655)	(36.0, 0.002376849486007655)	(37.0, 0.0029710618575095687)	(38.0, 0.00475369897201531)	(39.0, 0.01960900825956316)	(40.0, 0.0499138392061607)	(41.0, 0.07605918355224502)	(42.0, 0.09091449283979297)	(43.0, 0.12656723512990778)	(44.0, 0.162814189791524)	(45.0, 0.17707528670756972)	(46.0, 0.19133638362361544)	(47.0, 0.2400617980867722)	(48.0, 3.0821795709802235)	(49.0, 56.064531463500614)	(50.0, 27.80438528733625)	(51.0, 6.570206191697656)	(52.0, 2.6240418325523525)	(53.0, 1.129597718225142)	(54.0, 0.5906470972728999)	(55.0, 0.36187533424466795)	(56.0, 0.2751203280053861)	(57.0, 0.17945213619357736)	(58.0, 0.07962445778125653)	(59.0, 0.04218907837663585)	(60.0, 0.021985857745570818)	(61.0, 0.011884247430038271)	(62.0, 0.0041594866005133955)	(63.0, 0.0017826371145057414)	(64.0, 0.0017826371145057414)	(65.0, 0.0005942123715019138)	(66.0, 0.0)	(67.0, 0.0005942123715019138)	(68.0, 0.0005942123715019138)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR8438141_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0005056122964912044)	(26.0, 0.0005056122964912044)	(27.0, 0.0005056122964912044)	(28.0, 0.0)	(29.0, 0.0005056122964912044)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0005056122964912044)	(36.0, 0.0020224491859648177)	(37.0, 0.002528061482456022)	(38.0, 0.0015168368894736134)	(39.0, 0.0121346951157889)	(40.0, 0.029325513196489857)	(41.0, 0.04120740216403312)	(42.0, 0.054858934169295645)	(43.0, 0.07938113054911924)	(44.0, 0.08797653958946977)	(45.0, 0.10921225604210025)	(46.0, 0.11831327737894182)	(47.0, 0.16002629183946557)	(48.0, 0.3640408534736708)	(49.0, 24.49742137731278)	(50.0, 43.01521893008947)	(51.0, 14.644554555570757)	(52.0, 6.571190211348743)	(53.0, 3.4753261199321788)	(54.0, 1.9905956112858427)	(55.0, 1.3120639093947184)	(56.0, 0.9586409141473264)	(57.0, 0.7043179290122342)	(58.0, 0.5415107695420757)	(59.0, 0.40347861259998463)	(60.0, 0.2917382950754266)	(61.0, 0.18303165132981503)	(62.0, 0.12387501264034496)	(63.0, 0.07836990595613683)	(64.0, 0.04196582060876992)	(65.0, 0.027303064010525045)	(66.0, 0.01769643037719216)	(67.0, 0.012640307412280106)	(68.0, 0.00960663363333288)	(69.0, 0.008089796743859269)	(70.0, 0.0030336737789472264)	(71.0, 0.0015168368894736134)	(72.0, 0.0005056122964912044)	(73.0, 0.002528061482456022)	(74.0, 0.0010112245929824089)	(75.0, 0.0010112245929824089)	(76.0, 0.0020224491859648177)	(77.0, 0.0020224491859648177)	(78.0, 0.0015168368894736134)	(79.0, 0.0005056122964912044)	(80.0, 0.0020224491859648177)	(81.0, 0.0005056122964912044)	(82.0, 0.0005056122964912044)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0005056122964912044)	(87.0, 0.0)	(88.0, 0.0005056122964912044)	(89.0, 0.0010112245929824089)	(90.0, 0.0005056122964912044)	(91.0, 0.0005056122964912044)	(92.0, 0.0010112245929824089)	(93.0, 0.0005056122964912044)	(94.0, 0.0005056122964912044)	(95.0, 0.0010112245929824089)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0015168368894736134)
SRR8438142	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.0)	(41.0, 9.09090909090909)	(42.0, 9.09090909090909)	(43.0, 0.0)	(44.0, 0.0)	(45.0, 18.18181818181818)	(46.0, 9.09090909090909)	(47.0, 9.09090909090909)	(48.0, 9.09090909090909)	(49.0, 0.0)	(50.0, 9.09090909090909)	(51.0, 9.09090909090909)	(52.0, 0.0)	(53.0, 9.09090909090909)	(54.0, 9.09090909090909)	(55.0, 0.0)	(56.0, 0.0)	(57.0, 0.0)	(58.0, 0.0)	(59.0, 0.0)	(60.0, 0.0)	(61.0, 0.0)	(62.0, 0.0)	(63.0, 0.0)	(64.0, 0.0)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
